s,vout
0.0007665862576735901,-0.09438925518435007
0.0007690862576735901,-0.09091648309949192
0.0007715862576735901,-0.08743561385894737
0.0007740862576735901,-0.08394695616818824
0.0007765862576735902,-0.08045082036828688
0.0007790862576735902,-0.07694751657628299
0.0007815862576735902,-0.07343735637651506
0.0007840862576735902,-0.06992065119106708
0.0007865862576735902,-0.06639771373424788
0.0007890862576735902,-0.06286885662411111
0.0007915862576735902,-0.059334393593223
0.0007940862576735902,-0.05579463834423497
0.0007965862576735902,-0.05224990551764996
0.0007990862576735902,-0.048700509787328275
0.0008015862576735902,-0.04514676659257223
0.0008040862576735902,-0.04158899146334146
0.0008065862576735902,-0.038027500529556765
0.0008090862576735902,-0.03446261006075944
0.0008115862576735902,-0.030894636770033797
0.0008140862576735903,-0.02732389754888021
0.0008165862576735903,-0.02375070958659872
0.0008190862576735903,-0.020175390278217416
0.0008215862576735903,-0.016598257182597824
0.0008240862576735903,-0.013019628079344356
0.0008265862576735903,-0.00943982079032224
0.0008290862576735903,-0.005859153360500926
0.0008315862576735903,-0.002277943768121223
0.0008340862576735903,0.0013034897957145812
0.0008365862576735903,0.004884829303237388
0.0008390862576735903,0.008465756536250415
0.0008415862576735903,0.012045953524640003
0.0008440862576735903,0.015625102141778237
0.0008465862576735903,0.019202884582814647
0.0008490862576735903,0.02277898293082341
0.0008515862576735904,0.02635307965431054
0.0008540862576735904,0.029924857163526896
0.0008565862576735904,0.033493998308946296
0.0008590862576735904,0.037060185944716675
0.0008615862576735904,0.04062310341241079
0.0008640862576735904,0.04418243412596725
0.0008665862576735904,0.04773786202769155
0.0008690862576735904,0.051289071206329855
0.0008715862576735904,0.054835746315012805
0.0008740862576735904,0.05837757223140842
0.0008765862576735904,0.06191423442996222
0.0008790862576735904,0.06544541869046623
0.0008815862576735904,0.06897081141948978
0.0008840862576735904,0.07249009941124265
0.0008865862576735904,0.0760029701154562
0.0008890862576735905,0.07950911145216132
0.0008915862576735905,0.08300821202541726
0.0008940862576735905,0.08649996099161429
0.0008965862576735905,0.08998404822032596
0.0008990862576735905,0.09346016421400541
0.0009015862576735905,0.09692800021883632
0.0009040862576735905,0.1003872481922383
0.0009065862576735905,0.10383760086789635
0.0009090862576735905,0.10727875176633513
0.0009115862576735905,0.11071039521931643
0.0009140862576735905,0.11413222641787504
0.0009165862576735905,0.11754394140200058
0.0009190862576735905,0.12094523713994036
0.0009215862576735905,0.12433581148953328
0.0009240862576735905,0.12771536330226163
0.0009265862576735905,0.13108359236281023
0.0009290862576735906,0.13444019951125552
0.0009315862576735906,0.1377848865674087
0.0009340862576735906,0.14111735646464957
0.0009365862576735906,0.14443731316539393
0.0009390862576735906,0.14774446180038703
0.0009415862576735906,0.1510385085812549
0.0009440862576735906,0.15431916093951661
0.0009465862576735906,0.1575861274416725
0.0009490862576735906,0.16083911792276145
0.0009515862576735906,0.16407784340882173
0.0009540862576735906,0.16730201624047314
0.0009565862576735906,0.17051135000690731
0.0009590862576735906,0.17370555965567644
0.0009615862576735906,0.17688436144164596
0.0009640862576735906,0.18004747301990948
0.0009665862576735907,0.18319461341239845
0.0009690862576735907,0.186325503081574
0.0009715862576735907,0.18943986391666523
0.0009740862576735907,0.19253741928650345
0.0009765862576735906,0.19561789404665939
0.0009790862576735905,0.19868101457046758
0.0009815862576735904,0.2017265087776756
0.0009840862576735903,0.2047541061433321
0.0009865862576735902,0.20776353774797082
0.00098908625767359,0.21075453626459364
0.00099158625767359,0.2137268360298854
0.0009940862576735899,0.2166801730100139
0.0009965862576735898,0.21961428489192394
0.0009990862576735897,0.22252891102908184
0.0010015862576735896,0.22542379255153136
0.0010040862576735895,0.22829867229303605
0.0010065862576735893,0.23115329491829328
0.0010090862576735892,0.2339874068331772
0.0010115862576735891,0.23680075632729664
0.001014086257673589,0.23959309346921315
0.001016586257673589,0.24236417026239274
0.0010190862576735888,0.24511374052737453
0.0010215862576735887,0.24784156006910182
0.0010240862576735886,0.2505473865480471
0.0010265862576735885,0.2532309796569095
0.0010290862576735884,0.25589210098267007
0.0010315862576735883,0.2585305141907018
0.0010340862576735882,0.2611459848796502
0.0010365862576735881,0.263738280771098
0.001039086257673588,0.2663071715590504
0.001041586257673588,0.26885242910343493
0.0010440862576735878,0.27137382727581344
0.0010465862576735877,0.2738711421551681
0.0010490862576735876,0.2763441518712823
0.0010515862576735875,0.2787926368014532
0.0010540862576735874,0.2812163794127886
0.0010565862576735873,0.2836151644586839
0.0010590862576735872,0.2859887788210801
0.001061586257673587,0.2883370117057526
0.001064086257673587,0.29065965448536485
0.001066586257673587,0.292956500892822
0.0010690862576735868,0.29522734686575436
0.0010715862576735867,0.2974719907373861
0.0010740862576735866,0.29969023308289033
0.0010765862576735865,0.30188187690741003
0.0010790862576735864,0.30404672749454537
0.0010815862576735863,0.30618459259133923
0.0010840862576735862,0.3082952822589945
0.001086586257673586,0.31037860905478376
0.001089086257673586,0.31243438788495653
0.0010915862576735859,0.3144624361836669
0.0010940862576735858,0.3164625737679087
0.0010965862576735857,0.31843462301365866
0.0010990862576735856,0.32037840871258516
0.0011015862576735855,0.3222937582456938
0.0011040862576735854,0.3241805014414742
0.0011065862576735853,0.3260384707474014
0.0011090862576735852,0.3278675010891324
0.001111586257673585,0.3296674300402612
0.001114086257673585,0.331438097682141
0.0011165862576735849,0.3331793467723165
0.0011190862576735848,0.33489102260453224
0.0011215862576735847,0.33657297317627366
0.0011240862576735846,0.3382250490485233
0.0011265862576735845,0.33984710351283004
0.0011290862576735844,0.3414389924503951
0.0011315862576735843,0.3430005744990663
0.0011340862576735842,0.3445317109113619
0.001136586257673584,0.3460322657217554
0.001139086257673584,0.34750210560328193
0.0011415862576735838,0.34894110003543954
0.0011440862576735837,0.3503491211590669
0.0011465862576735836,0.3517260439451365
0.0011490862576735835,0.3530717460476477
0.0011515862576735834,0.3543861079735346
0.0011540862576735833,0.3556690129333676
0.0011565862576735832,0.35692034701254893
0.0011590862576735831,0.3581399990196707
0.001161586257673583,0.35932786065911426
0.001164086257673583,0.3604838263769679
0.0011665862576735828,0.36160779353509426
0.0011690862576735827,0.362699662254561
0.0011715862576735826,0.3637593355911929
0.0011740862576735825,0.3647867193765149
0.0011765862576735824,0.36578172239476126
0.0011790862576735823,0.3667442562213734
0.0011815862576735822,0.3676742354013965
0.0011840862576735821,0.36857157728561696
0.001186586257673582,0.36943620221023865
0.001189086257673582,0.37026803333077346
0.0011915862576735818,0.3710669968028693
0.0011940862576735817,0.3718330216140889
0.0011965862576735816,0.3725660397657343
0.0011990862576735815,0.3732659861026777
0.0012015862576735814,0.3739327984960067
0.0012040862576735813,0.3745664176710811
0.0012065862576735812,0.3751667873908177
0.001209086257673581,0.37573385428215467
0.001211586257673581,0.37626756801978845
0.001214086257673581,0.3767678811512293
0.0012165862576735808,0.37723474928080325
0.0012190862576735807,0.3776681308934823
0.0012215862576735806,0.3780679875389657
0.0012240862576735805,0.3784342836544659
0.0012265862576735804,0.3787669867486905
0.0012290862576735803,0.37906606722375247
0.0012315862576735802,0.37933149855888754
0.00123408625767358,0.37956325713164735
0.00123658625767358,0.37976132240119864
0.0012390862576735799,0.37992567672894334
0.0012415862576735798,0.3800563055612603
0.0012440862576735797,0.38015319724968255
0.0012465862576735796,0.38021634323296033
0.0012490862576735795,0.38024573785690713
0.0012515862576735794,0.38024137855567697
0.0012540862576735793,0.38020326567137924
0.0012565862576735792,0.3801314026344797
0.001259086257673579,0.3800257957832637
0.001261586257673579,0.3798864545432898
0.0012640862576735789,0.3797133912467662
0.0012665862576735788,0.3795066213109986
0.0012690862576735787,0.37926616305773075
0.0012715862576735786,0.37899203789054486
0.0012740862576735784,0.3786842701142025
0.0012765862576735783,0.3783428871109682
0.0012790862576735782,0.37796791915997474
0.0012815862576735781,0.3775593996124497
0.001284086257673578,0.37711736471112856
0.001286586257673578,0.37664185376436765
0.0012890862576735778,0.37613290896560986
0.0012915862576735777,0.3755905755663926
0.0012940862576735776,0.3750149016958576
0.0012965862576735775,0.3744059385326627
0.0012990862576735774,0.37376374012453106
0.0013015862576735773,0.37308836355907504
0.0013040862576735772,0.37237986878337886
0.0013065862576735771,0.3716383187737449
0.001309086257673577,0.37086377935529885
0.001311586257673577,0.3700563193706791
0.0013140862576735768,0.36921601049964614
0.0013165862576735767,0.3683429274267327
0.0013190862576735766,0.3674371476608487
0.0013215862576735765,0.36649875170190516
0.0013240862576735764,0.3655278228604033
0.0013265862576735763,0.36452444742305
0.0013290862576735762,0.3634887144723201
0.001331586257673576,0.3624207160510766
0.001334086257673576,0.3613205469820999
0.001336586257673576,0.3601883050317237
0.0013390862576735758,0.3590240907293284
0.0013415862576735757,0.3578280075299972
0.0013440862576735756,0.35660016163397745
0.0013465862576735755,0.35534066214836024
0.0013490862576735754,0.3540496209065126
0.0013515862576735753,0.3527271526287827
0.0013540862576735752,0.3513733747419099
0.001356586257673575,0.34998840753875254
0.001359086257673575,0.3485723739976882
0.0013615862576735749,0.3471253999413592
0.0013640862576735748,0.34564761385607534
0.0013665862576735747,0.34413914704956944
0.0013690862576735746,0.34260013347042256
0.0013715862576735745,0.3410307098648163
0.0013740862576735744,0.33943101559600025
0.0013765862576735743,0.33780119280003007
0.0013790862576735742,0.33614138620529915
0.001381586257673574,0.3344517432872462
0.001384086257673574,0.3327324140879778
0.0013865862576735739,0.33098355136992835
0.0013890862576735738,0.3292053104355972
0.0013915862576735737,0.3273978492801492
0.0013940862576735736,0.3255613284112906
0.0013965862576735735,0.3236959110007887
0.0013990862576735734,0.3218017627045198
0.0014015862576735733,0.3198790518128895
0.0014040862576735732,0.31792794907107863
0.001406586257673573,0.31594862782834743
0.001409086257673573,0.3139412638585056
0.0014115862576735728,0.3119060355080882
0.0014140862576735727,0.3098431235170737
0.0014165862576735726,0.3077527111659145
0.0014190862576735725,0.30563498409653234
0.0014215862576735724,0.30349013045818857
0.0014240862576735723,0.3013183407287804
0.0014265862576735722,0.2991198078595387
0.0014290862576735721,0.2968947270966515
0.001431586257673572,0.29464329612477475
0.001434086257673572,0.29236571488900615
0.0014365862576735718,0.29006218573720066
0.0014390862576735717,0.28773291324231587
0.0014415862576735716,0.2853781043435241
0.0014440862576735715,0.2829979681689461
0.0014465862576735714,0.28059271617555953
0.0014490862576735713,0.27816256197233563
0.0014515862576735712,0.2757077214589377
0.0014540862576735711,0.2732284126492815
0.001456586257673571,0.2707248558090203
0.001459086257673571,0.26819727327954396
0.0014615862576735708,0.2656458896142469
0.0014640862576735707,0.2630709314029843
0.0014665862576735706,0.26047262740712224
0.0014690862576735705,0.25785120838446135
0.0014715862576735704,0.2552069072230752
0.0014740862576735703,0.25253995876671015
0.0014765862576735702,0.24985059994741413
0.00147908625767357,0.2471390696114284
0.00148158625767357,0.24440560865060915
0.00148408625767357,0.24165045982881753
0.0014865862576735698,0.23887386791214132
0.0014890862576735697,0.2360760794957972
0.0014915862576735696,0.23325734313315474
0.0014940862576735695,0.23041790916315769
0.0014965862576735694,0.22755802983815956
0.0014990862576735693,0.22467795915187547
0.0015015862576735692,0.22177795296603242
0.001504086257673569,0.21885826883885856
0.001506586257673569,0.21591916615056214
0.0015090862576735689,0.21296090593236394
0.0015115862576735688,0.20998375099080802
0.0015140862576735687,0.20698796573735095
0.0015165862576735686,0.20397381631151323
0.0015190862576735685,0.20094157041103042
0.0015215862576735684,0.19789149741385284
0.0015240862576735683,0.19482386820887113
0.0015265862576735682,0.19173895531676968
0.001529086257673568,0.18863703272133517
0.001531586257673568,0.18551837598917434
0.0015340862576735679,0.18238326210161193
0.0015365862576735678,0.17923196957328222
0.0015390862576735677,0.17606477828462483
0.0015415862576735676,0.17288196959935911
0.0015440862576735674,0.16968382619758773
0.0015465862576735673,0.16647063219215963
0.0015490862576735672,0.16324267296239325
0.0015515862576735671,0.1600002352693363
0.001554086257673567,0.15674360709011587
0.001556586257673567,0.15347307773210594
0.0015590862576735668,0.15018893766791375
0.0015615862576735667,0.146891478648462
0.0015640862576735666,0.14358099353862203
0.0015665862576735665,0.1402577764292193
0.0015690862576735664,0.1369221224733248
0.0015715862576735663,0.13357432799718985
0.0015740862576735662,0.1302146903372051
0.0015765862576735661,0.12684350794977706
0.001579086257673566,0.12346108024896267
0.001581586257673566,0.1200677077152946
0.0015840862576735658,0.11666369173410361
0.0015865862576735657,0.11324933470330165
0.0015890862576735656,0.10982493987240077
0.0015915862576735655,0.10639081144926253
0.0015940862576735654,0.10294725443982658
0.0015965862576735653,0.09949457475383262
0.0015990862576735652,0.09603307904526676
0.001601586257673565,0.09256307481707171
0.001604086257673565,0.08908487026231676
0.001606586257673565,0.08559877436790278
0.0016090862576735648,0.08210509675647165
0.0016115862576735647,0.07860414778911365
0.0016140862576735646,0.0750962384080237
0.0016165862576735645,0.07158168023822202
0.0016190862576735644,0.06806078543096995
0.0016215862576735643,0.06453386676451105
0.0016240862576735642,0.061001237488253625
0.001626586257673564,0.05746321142254857
0.001629086257673564,0.05392010280364374
0.0016315862576735639,0.050372226382509586
0.0016340862576735638,0.046819897270575735
0.0016365862576735637,0.043263431037614174
0.0016390862576735636,0.03970314355826742
0.0016415862576735635,0.03613935110899961
0.0016440862576735634,0.03257237021542526
0.0016465862576735633,0.029002517748341474
0.0016490862576735632,0.02543011077186423
0.001651586257673563,0.021855466638550692
0.001654086257673563,0.01827890283835553
0.0016565862576735629,0.014700737092854963
0.0016590862576735628,0.011121287205027261
0.0016615862576735627,0.007540871152593804
0.0016640862576735626,0.003959806938631681
0.0016665862576735625,0.00037841268404294133
0.0016690862576735624,-0.0032029935209934115
0.0016715862576735623,-0.0067840935254087084
0.0016740862576735622,-0.010364569264949957
0.001676586257673562,-0.013944102671410089
0.001679086257673562,-0.017522375819477812
0.0016815862576735618,-0.02109907083680428
0.0016840862576735617,-0.024673870049989787
0.0016865862576735616,-0.02824645589547192
0.0016890862576735615,-0.031816511064639466
0.0016915862576735614,-0.03538371841553429
0.0016940862576735613,-0.03894776111708498
0.0016965862576735612,-0.04250832256160371
0.0016990862576735611,-0.04606508650813819
0.001701586257673561,-0.04961773699575081
0.001704086257673561,-0.05316595848597834
0.0017065862576735608,-0.05670943577688021
0.0017090862576735607,-0.06024785414460273
0.0017115862576735606,-0.06378089925818226
0.0017140862576735605,-0.06730825732020577
0.0017165862576735604,-0.0708296149823545
0.0017190862576735603,-0.07434465948515742
0.0017215862576735602,-0.07785307857426296
0.0017240862576735601,-0.08135456063927372
0.00172658625767356,-0.08484879463073595
0.00172908625767356,-0.08833547019805282
0.0017315862576735598,-0.09181427760717023
0.0017340862576735597,-0.09528490787756867
0.0017365862576735596,-0.09874705270063158
0.0017390862576735595,-0.10220040457570483
0.0017415862576735594,-0.10564465672913977
0.0017440862576735593,-0.10907950324941271
0.0017465862576735592,-0.11250463900682793
0.001749086257673559,-0.11591975978768981
0.001751586257673559,-0.11932456221465668
0.001754086257673559,-0.12271874387995822
