s,vout
0.00644488305216793,0.9290314208501769
0.00644738305216793,-0.9433102948691039
0.00644988305216793,-2.898532844299104
0.00645238305216793,-4.933647265294846
0.0064548830521679295,-7.045443810567972
0.006457383052167929,-9.230691635994198
0.006459883052167929,-11.485950013823587
0.006462383052167929,-13.80776639895129
0.006464883052167929,-14.98915996625779
0.006467383052167929,-14.976605185704132
0.006469146908452261,-14.990719625690238
0.006470761609744981,-14.976604782060727
0.006472852994615046,-14.99071961008596
0.006475352994615046,-14.97660485041962
0.006477852994615046,-14.990719509868963
0.006480352994615046,-14.976605093308802
0.006482852994615046,-14.990719284094348
0.0064853529946150455,-14.976605457597051
0.006487852994615045,-14.990718922974116
0.006490352994615045,-14.976605934887665
0.006492852994615045,-14.990718431214862
0.006495352994615045,-14.976606519556244
0.006497852994615045,-14.990717813916971
0.006500352994615045,-14.976607206356796
0.006502852994615045,-14.990717076072476
0.006505352994615045,-14.976607990306361
0.006507852994615045,-14.990716222549056
0.0065103529946150445,-14.976608866673487
0.006512852994615044,-14.990715258095529
0.006515352994615044,-14.976609830971253
0.006517852994615044,-14.990714187347816
0.006520352994615044,-14.976610878950302
0.006522852994615044,-14.990713014834284
0.006525352994615044,-14.976612006591747
0.006527852994615044,-14.990711744980555
0.006530352994615044,-14.976613210099831
0.0065328529946150436,-14.990710382113653
0.0065353529946150435,-14.97661448589448
0.006537852994615043,-14.990708930465685
0.006540352994615043,-14.976615830603631
0.006542852994615043,-14.990707394176864
0.006545352994615043,-14.976617241055388
0.006547852994615043,-14.99070577729808
0.006550352994615043,-14.976618714270092
0.006552852994615043,-14.990704083792961
0.006555352994615043,-14.97662024745211
0.0065578529946150425,-14.990702317539379
0.0065603529946150424,-14.976621712106105
0.006562852994615042,-14.990700592058667
0.006565352994615042,-14.976623446208817
0.006565353604966605,-14.982646316887054
0.00656535482566973,-14.984343285829942
0.00656535726707598,-14.98305718790732
0.006565357871639338,-14.983961170221304
0.006565358533627883,-14.983498813497794
0.006565359311564829,-14.98376058801764
0.0065653604492455055,-14.983599475845702
0.006565361745818216,-14.983718724759775
0.006565363012759902,-14.983635009947333
0.0065653643614241065,-14.98369821922221
0.0065653659872684355,-14.98365182148964
0.006565368133566049,-14.98368934450625
0.0065653711007445945,-14.983656505231837
0.006565375637659651,-14.983683060193561
0.006565383727708758,-14.983653046483477
0.006565399907806973,-14.983675094578803
0.006565432268003403,-14.98364887073307
0.006565496988396262,-14.983674167208713
0.0065656264291819805,-14.983649109549498
0.006565885310753418,-14.98367406805487
0.006566403073896294,-14.983649152171392
0.006567438600182044,-14.983674042154277
0.006569509652753544,-14.983649154597204
0.006572009652753544,-14.983674015686793
0.006574509652753544,-14.983649139627785
0.006577009652753544,-14.983673992667837
0.006579509652753544,-14.98364912820323
0.006582009652753544,-14.983673968749576
0.006584509652753544,-14.983649115015146
0.0065870096527535435,-14.983673942346087
0.006589509652753543,-14.983649097977667
0.006592009652753543,-14.98367391041134
0.006594509652753543,-14.983649072016231
0.006597009652753543,-14.983673855813002
0.006598785304629408,-14.983649012603516
0.00660040613467018,-14.983662940291776
0.00660247050021425,-14.983569422797398
0.00660497050021425,-14.983408988841536
0.00660747050021425,-14.983086753493748
0.00660997050021425,-14.98270295946359
0.00661247050021425,-14.982158437646147
0.00661497050021425,-14.981553718855242
0.00661747050021425,-14.9807900331179
0.0066199705002142496,-14.36243644174371
0.0066224705002142495,-13.449629243205015
0.006624970500214249,-12.412872390187164
0.006627470500214249,-11.267441233541732
0.006629970500214249,-10.018161030374209
0.006632470500214249,-8.668487238355914
0.006634970500214249,-7.220213431599622
0.006637470500214249,-5.676170439176383
0.006639970500214249,-4.0382017311532135
0.006642470500214249,-2.3093543258460554
0.0066449705002142485,-0.49174286570594755
0.0066474705002142484,1.4113196795706757
0.006649970500214248,3.3974458956507827
0.006652470500214248,5.463068978589456
0.006654970500214248,7.605545411595231
0.006657470500214248,9.821072863868709
0.006659970500214248,12.106771196383296
0.006662470500214248,14.458622696133917
0.006664970500214248,14.796692113633164
0.006667470500214248,14.908248503023108
0.006669231925650072,14.797377986342516
0.006670840849867129,14.908240322629988
0.006672917489283991,14.797386262957758
0.006675417489283991,14.908233101387971
0.006677917489283991,14.797393343008178
0.006680417489283991,14.908225690094962
0.006682917489283991,14.797401240762316
0.006685417489283991,14.908217472061242
0.006687917489283991,14.797409908821123
0.006690417489283991,14.908208482165103
0.0066929174892839905,14.797418047304921
0.006693229989283991,14.852801427711608
0.00669362295062604,14.85282362720516
0.006693877604372223,14.852796833704266
0.006694117845202053,14.852828292635069
0.006694598326861712,14.852793898797517
0.00669555929018103,14.85282951104747
0.006697481216819666,14.852793350552435
0.006699981216819666,14.852829822088697
0.006702481216819666,14.852793088467969
0.006704981216819666,14.852830068621696
0.006707481216819666,14.852792833590838
0.006709981216819666,14.85283028991592
0.006712481216819666,14.852792582978672
0.006714981216819666,14.852830486690348
0.0067174812168196655,14.852792336149252
0.006719981216819665,14.85283065970425
0.006722481216819665,14.85279209270568
0.006724981216819665,14.852830809756943
0.006727481216819665,14.852791852334452
0.006729981216819665,14.852830937687209
0.006732481216819665,14.852791614803078
0.006734981216819665,14.852831044372323
0.006737481216819665,14.852791379957488
0.006739981216819665,14.852831130726585
0.0067424812168196645,14.852791147719017
0.006744981216819664,14.852831197699626
0.006747481216819664,14.852790918081073
0.006749981216819664,14.852831246274253
0.006752481216819664,14.852790691105549
0.006754981216819664,14.852831277463963
0.006757481216819664,14.85279046691889
0.006759981216819664,14.852831292310185
0.006762481216819664,14.852790245707945
0.0067649812168196636,14.852831322395373
0.0067674812168196635,14.852790194707412
0.006769981216819663,14.852831392568929
0.006772481216819663,14.852790090673766
0.006774981216819663,14.85283145789221
0.0067752937168196635,14.852810681967997
0.006775686694256957,14.85281079986717
0.006775941363360826,14.852810725349121
0.006776181620340431,14.852810747399143
0.00677666213429964,14.852810754359329
0.006777623162218059,14.852810727480303
0.006779545218054897,14.852810750092454
0.006782045218054897,14.85281070866374
0.0067845452180548965,14.852810732771678
0.006787045218054896,14.8528106860023
0.006789545218054896,14.85281071329073
0.006792045218054896,14.852810658414885
0.006794545218054896,14.852810683564629
0.006797045218054896,14.852810611661747
0.006798820884759317,14.852810635613823
0.006800441731619329,14.852807686384912
0.006802506123543266,14.852761461199929
0.006805006123543266,14.852603575417898
0.0068075061235432655,14.852335160844978
0.006810006123543265,14.851955893521918
0.006812506123543265,14.851467130138802
0.006815006123543265,14.850868904570243
0.006817506123543265,14.850162897459578
0.006820006123543265,14.427999367713488
0.006822506123543265,13.551624096006087
0.006825006123543265,12.544235909957752
0.006827506123543265,11.42589490852089
0.006830006123543265,10.203438643459158
0.0068325061235432645,8.880194236605044
0.006835006123543264,7.458602983674005
0.006837506123543264,5.940998432805703
0.006840006123543264,4.329761993875125
0.006842506123543264,2.6274207990365164
0.006845006123543264,0.8366133793724818
0.006847506123543264,-1.0398634740178105
0.006850006123543264,-2.9991051432949556
0.006852506123543264,-5.038055378717495
0.006855006123543264,-7.153559516274184
0.0068575061235432635,-9.342320095982977
0.006860006123543263,-11.600951773439018
0.006862506123543263,-13.92593610342705
0.006865006123543263,-14.97991512279045
0.006867506123543263,-14.985980125551388
0.006869269616943363,-14.981345184058787
0.006870883446626574,-14.985978556560381
0.006872972570741611,-14.981346409254511
0.006875472570741611,-14.98597752939485
0.006877972570741611,-14.98134739169068
0.0068804725707416105,-14.985976618784871
0.0068829725707416104,-14.981348390248476
0.00688547257074161,-14.98597568883674
0.00688797257074161,-14.981349390756028
0.00689047257074161,-14.98597473771298
0.00689297257074161,-14.98135039167704
0.00689547257074161,-14.98597376595441
0.00689797257074161,-14.981351392077501
0.00690047257074161,-14.985972774237304
0.00690297257074161,-14.981352391145554
0.0069054725707416095,-14.985971763272925
0.006907972570741609,-14.98135338816862
0.006910472570741609,-14.985970733804274
0.006912972570741609,-14.981354382531048
0.006915472570741609,-14.985969686606971
0.006917972570741609,-14.981355373712454
0.006920472570741609,-14.985968622489693
0.006922972570741609,-14.98135636128565
0.006925472570741609,-14.985967542294413
0.006927972570741609,-14.981357344914267
0.0069304725707416085,-14.985966446896052
0.006932972570741608,-14.981358324350046
0.006935472570741608,-14.98596533720182
0.006937972570741608,-14.981359299429768
0.006940472570741608,-14.985964214150075
0.006942972570741608,-14.981360270071901
0.006945472570741608,-14.985963078708815
0.006947972570741608,-14.981360669910746
0.006950472570741608,-14.985962007747265
0.006952972570741608,-14.981362030655305
0.006953285070741608,-14.983660737331414
0.00695367802935431,-14.983662804129908
0.006953932679938761,-14.983660712688552
0.006954172915692658,-14.983662797816587
0.00695465338720045,-14.983660707890287
0.0069556143302160365,-14.983662761930802
0.006957536216247208,-14.983660651025042
0.006960036216247208,-14.983662664007486
0.006962536216247208,-14.983660580065564
0.006965036216247208,-14.983662636846999
0.0069675362162472075,-14.983660566000431
0.006970036216247207,-14.983662615831525
0.006972536216247207,-14.98366055112213
0.006975036216247207,-14.983662596411332
0.006977536216247207,-14.983660536475773
0.006980036216247207,-14.98366257645003
0.006982536216247207,-14.98366052081196
0.006985036216247207,-14.98366255453807
0.006987536216247207,-14.983660502461255
0.006990036216247207,-14.983662528444148
0.0069925362162472065,-14.98366047805521
0.006995036216247206,-14.983662492455204
0.006997536216247206,-14.983660425954614
0.006997538786155632,-14.983661302950646
0.006997543925972483,-14.983661335360809
0.006997546990701858,-14.983661415704038
0.006997550376312381,-14.98366135804961
0.006997554183139054,-14.983661544492225
0.006997559324180821,-14.983661447333814
0.006997569606264354,-14.983661519761233
0.006997590170431421,-14.983661332116533
0.0069976312987655555,-14.983661545616517
0.006997713555433823,-14.983661339295521
0.006997878068770358,-14.98366152961714
0.0069982070954434285,-14.983661333199214
0.006998865148789569,-14.983661501053383
0.00700018125548185,-14.983654570735407
0.00700268125548185,-14.983572066080622
0.00700518125548185,-14.983377036236128
0.00700768125548185,-14.983070531891759
0.00701018125548185,-14.982652228590236
0.00701268125548185,-14.982123526953883
0.00701518125548185,-14.981484446518127
0.00701768125548185,-14.980736727760835
0.0070201812554818496,-14.29375577952766
0.0070226812554818495,-13.368451495608655
0.007025181255481849,-12.321860745295462
0.007027681255481849,-11.167496116758382
0.007030181255481849,-9.909587664707592
0.007032681255481849,-8.551554187488033
0.007035181255481849,-7.095070068931884
0.007037681255481849,-5.543060709551673
0.007040181255481849,-3.897286010638861
0.007042681255481849,-2.1608971111326984
0.0070451812554818485,-0.3359270832956899
0.0070476812554818484,1.5742067992262623
0.007050181255481848,3.5671993021727877
0.007052681255481848,5.639379933211546
0.007055181255481848,7.788188205824311
0.007057681255481848,10.00971885725182
0.007060181255481848,12.301175684741798
0.007062681255481848,14.658438885164353
0.007065181255481848,14.781049640028536
0.007067681255481848,14.924109106773594
0.007069442176365846,14.781518183242225
0.007071049729395575,14.924098365967444
0.007073105330008613,14.781528741109884
0.007075605330008613,14.924089748163093
0.007078105330008613,14.78153763791907
0.007080605330008613,14.924080399507128
0.007083105330008613,14.781547591773645
0.0070856053300086125,14.924070008294034
0.007088105330008612,14.781557166862866
0.007088417830008613,14.852799525293156
0.0070888107921551835,14.852826215743297
0.00708906544683421,14.852793288401628
0.007089305689161696,14.852832564369553
0.007089786173816668,14.85278928529698
0.007090747143126613,14.852834234090238
0.007092669081746501,14.852788538266092
0.007095169081746501,14.85283466899314
0.007097669081746501,14.85278818955777
0.007100169081746501,14.852835019548376
0.007102669081746501,14.85278785325002
0.007105169081746501,14.85283533965752
0.007107669081746501,14.852787526211223
0.007110169081746501,14.852835630189908
0.0071126690817465005,14.852787207690165
0.0071151690817465,14.852835892047949
0.0071176690817465,14.852786897029306
0.0071201690817465,14.852836126167674
0.0071226690817465,14.852786593662962
0.0071251690817465,14.852836333518637
0.0071276690817465,14.8527862971151
0.0071301690817465,14.852836515103613
0.0071326690817465,14.852786006996764
0.0071351690817464996,14.852836671957773
0.0071376690817464995,14.85278572300322
0.007140169081746499,14.852836805147458
0.007142669081746499,14.852785444910728
0.007145169081746499,14.852836915768618
0.007147669081746499,14.852785172573045
0.007150169081746499,14.852837004944874
0.007152669081746499,14.852784905917591
0.007155169081746499,14.852837073825208
0.007157669081746499,14.852784644941321
0.0071601690817464985,14.852837064938335
0.0071626690817464984,14.852784483216421
0.007165169081746498,14.852837156653308
0.007167669081746498,14.852784331594444
0.007170169081746498,14.852837255584173
0.007172669081746498,14.852784212600382
0.007175169081746498,14.852837347068235
0.007177669081746498,14.852784091185658
0.007180169081746498,14.852837429100763
0.007182669081746498,14.852783979169509
0.0071851690817464975,14.852837501096662
0.007187669081746497,14.852783869130837
0.007190169081746497,14.852837562433807
0.007192669081746497,14.852783767350052
0.007195169081746497,14.852837607907512
0.007197669081746497,14.852783610899186
0.0071987417029696806,14.85283769357864
0.0071997678553604,14.852772943989445
0.007200752602384564,14.852830073170162
0.007202722096432891,14.852718833273814
0.007205222096432891,14.852609105411887
0.007207722096432891,14.852273517825928
0.007210222096432891,14.851942201339
0.007212722096432891,14.851386651272104
0.007215222096432891,14.850836234648147
0.0072177220964328905,14.850063879805461
0.00722022209643289,14.353858926413382
0.00722272209643289,13.465231139672222
0.00722522209643289,12.446975176427753
0.00722772209643289,11.32019842212785
0.00723022209643289,10.088174944819594
0.00723272209643289,8.75708202327021
0.00723522209643289,7.326370729469825
0.00723772209643289,5.801307621151517
0.00724022209643289,4.181380523189409
0.0072427220964328895,2.472002400011653
0.007245222096432889,0.6729772689962488
0.007247722096432889,-1.210068260444819
0.007250222096432889,-3.1770090777492292
0.007252722096432889,-5.222014748004351
0.007255222096432889,-7.344656588751244
0.007257722096432889,-9.53891752542951
0.007260222096432889,-11.80408592336349
0.007262722096432889,-14.13397719879563
0.007265222096432889,-14.963929543691693
0.0072677220964328885,-15.00219511001268
0.007268982744258982,-14.965131746635322
0.007270477945967912,-15.002190645219597
0.00727214400416881,-14.965135808169679
0.00727464400416881,-15.002187150982943
0.0072771440041688095,-14.965138793729718
0.0072796440041688094,-15.002184104162355
0.007282144004168809,-14.965142051147488
0.007284644004168809,-15.002180799228029
0.007287144004168809,-14.9651455460728
0.007289644004168809,-15.002177243584525
0.007292144004168809,-14.965149265743932
0.007294644004168809,-15.002173448302354
0.007297144004168809,-14.965153198782987
0.007299644004168809,-15.00216942425674
0.0073021440041688085,-14.96515733435227
0.007304644004168808,-15.002165181967076
0.007307144004168808,-14.965160444846205
0.007309644004168808,-15.002160894675502
0.007312144004168808,-14.96516467584164
0.007314644004168808,-15.002156420322098
0.007317144004168808,-14.965170221765286
0.007317456504168808,-14.98365737679712
0.007317849463617131,-14.983667655667965
0.007318104115169405,-14.983656271911972
0.007318344352477527,-14.983668740182562
0.007318824827093773,-14.98365559909796
0.007319785776326263,-14.983668998410081
0.007321707674791244,-14.983655453599182
0.007324207674791244,-14.983669022693453
0.007326707674791244,-14.983655345553588
0.007329207674791244,-14.983669021936489
0.0073317076747912435,-14.983655234479464
0.007334207674791243,-14.983669007975443
0.007336707674791243,-14.983655117945503
0.007339207674791243,-14.98366898137161
0.007341707674791243,-14.983654996209552
0.007344207674791243,-14.983668942735397
0.007346707674791243,-14.983654869589687
0.007349207674791243,-14.983668892723822
0.007351707674791243,-14.983654738461137
0.007354207674791243,-14.983668832037546
0.0073567076747912425,-14.98365460325283
0.007359207674791242,-14.983668761417748
0.007361707674791242,-14.983654464443577
0.007364207674791242,-14.983668739355027
0.007366707674791242,-14.983654452883883
0.007369207674791242,-14.98366874786144
0.007371707674791242,-14.983654412276293
0.007374207674791242,-14.983668752597277
0.007376707674791242,-14.983654374575119
0.007379207674791242,-14.983668755073483
0.0073817076747912415,-14.983654337930648
0.007384207674791241,-14.98366875395963
0.007386707674791241,-14.983654300775305
0.007389207674791241,-14.983668747379456
0.007391707674791241,-14.983654260069642
0.007394207674791241,-14.983668730849105
0.007396707674791241,-14.983654197083975
0.0073984834551546206,-14.983668692812934
0.007400104430933581,-14.983641576690788
0.0074017753054436836,-14.983616457128981
0.0074042753054436835,-14.983446874063304
0.007406775305443683,-14.983195988157668
0.007409275305443683,-14.982802909663757
0.007411775305443683,-14.982329318040764
0.007414275305443683,-14.981714986185917
0.007416775305443683,-14.981021623404983
0.007419275305443683,-14.583944048835919
0.007421775305443683,-13.711826400403437
0.007424275305443683,-12.707759754323774
0.0074267753054436825,-11.59159585080356
0.0074292753054436824,-10.37112494390262
0.007431775305443682,-9.048870817590984
0.007434275305443682,-7.628044074114718
0.007436775305443682,-6.110145819318217
0.007439275305443682,-4.498300259761933
0.007441775305443682,-2.7942160558979636
0.007444275305443682,-1.0012605407880566
0.007446775305443682,0.878570782049511
0.007449275305443682,2.8416569989903278
0.0074517753054436815,4.885725795581467
0.007454275305443681,7.006918091793696
0.007456775305443681,9.20270308275385
0.007459275305443681,11.469002349324397
0.007461775305443681,13.803046921331926
0.007464275305443681,14.847940948955785
0.007466775305443681,14.856283668473178
0.007468538720994533,14.84934006800402
0.0074701524388950235,14.856281940030472
0.007472241381482618,14.849341455082048
0.007474741381482618,14.856280775561125
0.007477241381482618,14.849342577154587
0.007479741381482618,14.856279722129484
0.007482241381482618,14.849343727884328
0.007484741381482618,14.856278635244808
0.007487241381482618,14.84934489457191
0.0074897413814826175,14.856277513714806
0.007492241381482617,14.849346075067157
0.007494741381482617,14.856276358674474
0.007497241381482617,14.849347267838771
0.007499741381482617,14.856275171369766
0.007502241381482617,14.849348471498988
0.007504741381482617,14.85627395305905
0.007507241381482617,14.849349684780194
0.007509741381482617,14.856272705010776
0.0075122413814826166,14.849350906531942
0.0075147413814826165,14.856271428505101
0.007517241381482616,14.849352135718515
0.007519741381482616,14.856270124835255
0.007522241381482616,14.849353371416319
0.007524741381482616,14.856268795308342
0.007527241381482616,14.849354612810837
0.007529741381482616,14.856267441245906
0.007532241381482616,14.849355859193365
0.007534741381482616,14.856266063983831
0.0075372413814826155,14.849357109957353
0.0075397413814826154,14.856264664872025
0.007542241381482615,14.849358364594517
0.007544741381482615,14.85626324527351
0.007547241381482615,14.849359007551408
0.007549741381482615,14.8562618889714
0.007552241381482615,14.849360661086862
0.007552553881482615,14.852809647949877
0.007552946840144042,14.852812326769506
0.007553201490784872,14.852809575834016
0.007553441726629219,14.852812368497814
0.0075539221983179135,14.852809541449075
0.007554883141695303,14.852812345393081
0.007556805028450082,14.852809480192546
0.007559305028450082,14.852812252231658
0.007561805028450082,14.852809370729975
0.007564305028450082,14.852812204451011
0.007566805028450082,14.852809363483827
0.007569305028450082,14.852812183971645
0.007571805028450082,14.852809345785253
0.007574305028450082,14.852812166555868
0.0075768050284500815,14.852809329177775
0.007579305028450081,14.852812148577828
0.007581805028450081,14.852809312183837
0.007584305028450081,14.852812128847772
0.007586805028450081,14.85280929351467
0.007589305028450081,14.852812106126555
0.007591805028450081,14.852809268722643
0.007594305028450081,14.852812075430762
0.007596805028450081,14.852809228632681
0.007597883462873372,14.85281203318918
0.007598915074661546,14.852809200644135
0.0075999230939674525,14.852811960373183
0.007601939132579265,14.852776777025117
0.007604439132579265,14.852647077641093
0.0076069391325792645,14.852400805822294
0.007609439132579264,14.852049517843238
0.007611939132579264,14.851582648326
0.007614439132579264,14.851012041230032
0.007616939132579264,14.850327525280331
0.007619439132579264,14.60393532490325
0.007621939132579264,13.760679673171389
0.007624439132579264,12.779635906521829
0.007626939132579264,11.68535104334383
0.0076294391325792636,10.486147518669195
0.0076319391325792635,9.185464792760367
0.007634439132579263,7.7860224861959155
0.007636939132579263,6.2899341171958065
0.007639439132579263,4.699769048381039
0.007641939132579263,3.0178104221943216
0.007644439132579263,1.246879587286224
0.007646939132579263,-0.6104708727027462
0.007649439132579263,-2.551152025867537
0.007651939132579263,-4.572350019978701
0.0076544391325792625,-6.670723751103241
0.007656939132579262,-8.8432159876083
0.007659439132579262,-11.086252658312397
0.007661939132579262,-13.396553159244341
0.007664439132579262,-15.021394896594803
0.0076647516325792624,-14.981969467422372
0.007665198040838028,-14.982405607847687
0.007665476262317467,-14.982721400474468
0.0076657901462100385,-14.983015246323731
0.00766641791399518,-14.983684097631208
0.007667005617939093,-14.983586277517144
0.007667024950674722,-14.983642222346088
0.007667063616145978,-14.983672419389015
0.007667084771316651,-14.983661114335177
0.007667105753411533,-14.983662257148783
0.007667123936643026,-14.983663000843345
0.007667138324068701,-14.983662245795323
0.007667148743224726,-14.983662732831238
0.007667154252733126,-14.983662433799607
0.007667156113556045,-14.983662857303457
0.007667157393547409,-14.983662139823526
0.00766715881164933,-14.983662934060991
0.0076671608639076825,-14.983662136152212
0.007667164356925219,-14.98366287589445
0.007667169377500226,-14.983662226598202
0.007667178642766163,-14.983662893273953
0.007667197173298037,-14.98366221830181
0.007667234234361785,-14.983662834213465
0.007667308356489282,-14.983662219570368
0.007667456600744274,-14.983662794812888
0.00766775308925426,-14.983662136603797
0.0076683460662742295,-14.983662665096194
0.007669532020314169,-14.983661968103561
0.00767128007040963,-14.983662514735444
0.007673184013563994,-14.9836618991042
0.007675235941861276,-14.983662517191016
0.007677735941861276,-14.98366192944808
0.007680235941861276,-14.983662555472085
0.007682735941861276,-14.983661969128832
0.007685235941861276,-14.983662590714994
0.007687735941861276,-14.98366199965422
0.007690235941861276,-14.983662615961203
0.007692735941861276,-14.983662019938887
0.0076952359418612755,-14.98366263086271
0.007697735941861275,-14.983662029817422
0.007700235941861275,-14.983662635318296
0.007702735941861275,-14.983662029227638
0.007705235941861275,-14.983662629299502
0.007707735941861275,-14.983662018173677
0.007710235941861275,-14.983662612842844
0.007712735941861275,-14.98366199672426
0.007715235941861275,-14.98366258604917
0.007717735941861275,-14.983661965012251
0.0077202359418612745,-14.98366254908308
0.007722735941861274,-14.983661923233754
0.007725235941861274,-14.983662502171905
0.007727735941861274,-14.983661871646923
0.007730235941861274,-14.983662445604242
0.007732735941861274,-14.98366181057042
0.007735235941861274,-14.983662379728283
0.007737735941861274,-14.983661740381383
0.007740235941861274,-14.983662304949577
0.007742735941861274,-14.983661661513157
0.0077452359418612735,-14.983662221728567
0.007747735941861273,-14.983661574452563
0.007750235941861273,-14.983662130577747
0.007752735941861273,-14.983661479736963
0.007755235941861273,-14.983662032058506
0.007757735941861273,-14.983661377950897
0.007760235941861273,-14.983661926777623
0.007762735941861273,-14.983661314693757
0.007765235941861273,-14.983661904187775
0.007767735941861273,-14.983661295615024
0.0077702359418612725,-14.983661886024139
0.007772735941861272,-14.983661278406393
0.007775235941861272,-14.983661868943038
0.007777735941861272,-14.983661261368162
0.007780235941861272,-14.983661851358354
0.007782735941861272,-14.983661243159354
0.007785235941861272,-14.98366183185474
0.007787735941861272,-14.983661222081821
0.007790235941861272,-14.983661808131373
0.0077927359418612716,-14.983661194643302
0.0077952359418612715,-14.983661774186105
0.007797735941861271,-14.983661136964546
0.0077977394099313195,-14.98366142344
0.007797746346071415,-14.983661448810787
0.007797750658717144,-14.983661491266735
0.0077977554312008155,-14.983661411866139
0.00779776047862443,-14.98366155318993
0.007797766660222743,-14.983661261292115
0.007797777051948862,-14.98366161165603
0.007797793715946319,-14.983661269021912
0.007797827037085695,-14.983661585111614
0.007797893679364447,-14.983661293870815
0.007798026963921951,-14.9836615709346
0.0077982935330369605,-14.983661288422036
0.007798826671266978,-14.983661544882686
0.007799892947727013,-14.983658887610792
0.007802025500647084,-14.983606709187278
0.007804525500647084,-14.983440976251245
0.007807025500647084,-14.983163872524187
0.007809525500647084,-14.982774643654814
0.007812025500647084,-14.982275026684205
0.007814525500647084,-14.981664615451406
0.007817025500647085,-14.980945486573924
0.007819525500647085,-14.51099477976553
0.007822025500647086,-13.624770256921254
0.007824525500647087,-12.60892482193954
0.007827025500647088,-11.482362399994305
0.007829525500647088,-10.251399367576457
0.00783202550064709,-8.919376185825287
0.00783452550064709,-7.488538859806131
0.00783702550064709,-5.961323047998843
0.007839525500647091,-4.339942447336494
0.007842025500647092,-2.6270328650563406
0.007844525500647093,-0.8250700922055816
0.007847025500647094,1.0630399295698423
0.007849525500647095,3.0345519434299826
0.007852025500647095,5.086300369403988
0.007854525500647096,7.215286526596282
0.007857025500647097,9.418103309514906
0.007859525500647098,11.691517868418956
0.007862025500647098,14.031901640045819
0.007864525500647099,14.830070736045066
0.0078670255006471,14.874404112577537
0.007868788225258617,14.831220588438988
0.007870400266758804,14.87440012758692
0.007872456135866325,14.831224405356126
0.007874956135866326,14.874396822928427
0.007877456135866327,14.831227611666073
0.007879956135866327,14.874393544234666
0.007882456135866328,14.831231123478556
0.007884956135866329,14.874389962298885
0.00788745613586633,14.831234914486956
0.00788995613586633,14.874386088475545
0.007892456135866331,14.831238970549224
0.007894956135866332,14.874381935730648
0.007897456135866333,14.831243278551542
0.007899956135866333,14.874377516676525
0.007902456135866334,14.831247825966557
0.007904956135866335,14.874372843499968
0.007907456135866336,14.831251463970728
0.007909956135866337,14.874368080275262
0.007912456135866337,14.831256089711921
0.007914956135866338,14.874363110515576
0.007917456135866339,14.83126260228548
0.007917768635866339,14.852805888488863
0.007918161595451646,14.85281759020434
0.007918416247162371,14.852804611451894
0.007918656484724675,14.852818847406477
0.007919136959849282,14.852803831197418
0.007920097910098496,14.852819149542508
0.007922019810596924,14.852803665811
0.007924519810596924,14.852819184727677
0.007927019810596925,14.852803548433059
0.007929519810596926,14.852819192784265
0.007932019810596927,14.852803428658348
0.007934519810596927,14.852819187166194
0.007937019810596928,14.852803304091402
0.007939519810596929,14.852819168459497
0.00794201981059693,14.852803174965564
0.00794451981059693,14.852819137297772
0.007947019810596931,14.852803041574735
0.007949519810596932,14.852819094359635
0.007952019810596933,14.852802904270163
0.007954519810596933,14.852819040365931
0.007957019810596934,14.852802763456996
0.007959519810596935,14.852818976076538
0.007962019810596936,14.85280261959049
0.007964519810596937,14.85281895117442
0.007967019810596937,14.852802597133456
0.007969519810596938,14.852818963490762
0.007972019810596939,14.852802551381723
0.00797451981059694,14.852818972676275
0.00797701981059694,14.85280250883363
0.007979519810596941,14.852818979465834
0.007982019810596942,14.852802468401574
0.007984519810596943,14.852818982446058
0.007987019810596943,14.852802427042775
0.007989519810596944,14.852818979897885
0.007992019810596945,14.852802382240814
0.007994519810596946,14.852818967568748
0.007997019810596947,14.852802321069005
0.007998797946122148,14.852818936212264
0.008000421593928867,14.852794650469795
0.008002089424481003,14.852781129389877
0.008004589424481004,14.85262450892444
0.008007089424481004,14.85239176730098
0.008009589424481005,14.852013705338026
0.008012089424481006,14.85156033680672
0.008014589424481007,14.850963142198506
0.008017089424481007,14.850292140738278
0.008019589424481008,14.556174377787489
0.008022089424481009,13.703807944657154
0.00802458942448101,12.715989899132417
0.00802708942448101,11.615076479259642
0.008029589424481011,10.409932839057442
0.008032089424481012,9.103026764889458
0.008034589424481013,7.697932239386365
0.008037089424481014,6.195901296453565
0.008039589424481014,4.600363641628098
0.008042089424481015,2.9127661302015064
0.008044589424481016,1.1367734768104774
0.008047089424481017,-0.7258797436817233
0.008049589424481017,-2.671279622361687
0.008052089424481018,-4.697412991984593
0.008054589424481019,-6.800131936186375
0.00805708942448102,-8.977163072434813
0.00805958942448102,-11.224143338092816
0.008062089424481021,-13.538559582740131
0.008064589424481022,-15.010179158533246
0.008064901924481022,-14.982121312299668
0.008065348299258734,-14.982564243545367
0.008065626484997554,-14.982871274769218
0.008065939770449969,-14.983172041739342
0.008066018091813072,-14.983262129858533
0.00806617473453928,-14.983422126656317
0.008066488019991696,-14.983741020509559
0.008066781425557069,-14.983590085761458
0.008066791513821246,-14.983623304714795
0.008066811690349599,-14.983665779100935
0.008066823157589683,-14.983664962964655
0.008066831778917342,-14.983662235220924
0.008066835498113243,-14.983662850988228
0.008066836321757824,-14.983662647425456
0.008066837022708627,-14.98366301873112
0.008066837886626712,-14.98366280088728
0.008066839614462881,-14.983662442619442
